fulfillment_id,order_id,fulfillment_date,fulfillment_method,shipping_carrier,tracking_number,estimated_delivery_date,actual_delivery_date
faf29bae-d22c-4b4d-83d6-ed4410894d67,7a7a887d-3e04-48f4-b723-6c12e8184ca7,2024-09-16 11:10:00,fedex,"Buck, Henderson and Clayton",23e4acd7-6f6b-4494-aa6f-8a4f774215cc,2024-10-16,2024-10-15
5641ebf4-b2da-423d-8958-72fba30c927b,238893d2-2d49-41da-997e-24e725443dd5,2024-09-11 01:04:32,ship to home,"Lee, Levy and Perry",bb538358-033e-470a-945e-4778d56e790f,2024-10-10,2024-11-01
b868228f-7ebf-44c3-ab04-4ed374d19504,83f03930-4783-4991-860e-250bd84edb92,2024-09-19 16:10:54,fedex,"Reyes, Ward and Le",73df7922-9fe3-4a1a-b01b-608bd7c07a1f,2024-10-22,2024-11-01
7bbeeb7d-edec-45cf-a987-93f063616508,3ae32db2-ec8d-4806-9641-5afd61a6e86e,2024-09-13 02:54:48,in-store pickup,Davis LLC,65667005-62dc-4c7c-9f2b-cb866716edb2,2024-11-05,2024-10-25
2c2c681d-c914-4ad7-aea4-98357ee6535f,7dd9790b-2f8c-4bbc-b20b-00e9759b09a1,2024-10-05 13:04:50,ship to home,Browning Inc,c61ca1a3-12e6-4cf6-86b1-3a7476d06f0e,2024-10-20,2024-10-25
1909bfde-9766-4ef8-82f5-f45c098590c3,8430994e-ad25-49c3-afc2-e1d9144261a9,2024-09-23 07:41:20,usps,Williams LLC,c7723c97-65bb-4a20-a075-24d15326ae28,2024-10-15,2024-10-12
89986402-182e-4e97-8a69-4f4b312dd096,edf9840a-53d6-41d7-8bd6-d1c1d355b943,2024-09-29 00:47:57,fedex,"Berg, Smith and Jones",147e1a28-687f-478c-b13b-10af51945d26,2024-10-23,2024-10-22
fa656bf8-c82f-46d9-b58a-22e915d363fd,39be35a1-c4b8-4199-bb79-7be9461c7489,2024-10-09 03:05:56,in-store pickup,"Smith, Palmer and Castillo",284b0ae8-057d-44cb-86f1-a9fc4be8665b,2024-10-14,2024-10-17
00f7bef5-497a-4369-a0b4-9c5411f839a7,50776437-eeb6-4def-b617-8520bea0c59d,2024-10-07 12:43:10,usps,"Beck, Castro and Nichols",2af8eb03-cee5-4959-b8f4-bbd4b0c76ae9,2024-11-06,2024-10-19
223da2e3-4cb2-4d39-9a41-89bf8316670d,45a80250-a9f2-42ca-9ab2-a9106e41b851,2024-09-21 08:30:24,in-store pickup,Jones-Rodriguez,ba58de9b-c0a2-4b67-93fd-93a2b66d7c5c,2024-11-08,2024-10-30
73e59dab-f3f0-481f-b5c2-27a964873f10,a36b9408-2b17-47ab-80ab-4f87b33f6dcd,2024-09-19 05:19:58,usps,Ellis Inc,2a06eb37-bdaf-4d4f-b042-d1f665057284,2024-11-02,2024-10-25
5f9f0195-f852-4678-9107-9688647c7ee9,25571a37-beeb-4cd5-965a-a51157a31b1c,2024-09-26 11:52:38,fedex,"Bartlett, Brown and Schmitt",4c8f59ed-9175-4919-aeda-6ea58ee93370,2024-10-13,2024-10-29
b6cf3e8e-da1f-49b2-beb5-8fb58133fa9b,ef001b04-2bf1-4110-8295-b806768da6fc,2024-09-22 20:27:30,ups,Mendoza LLC,faad7f8c-acfa-4900-8c2b-9f2264eac2a8,2024-10-18,2024-10-11
52f4bc6f-d448-4650-8988-4ee995805817,90263eda-8e5b-49d0-a3ab-9bd6926747cb,2024-09-27 21:37:51,usps,Graham-Mann,4cdd5642-a079-42a8-a948-0e14037468ca,2024-11-02,2024-10-31
ca136172-5127-4e5f-b08b-e257db5d0c33,5ea5878a-92a7-4e2a-b89d-678075511065,2024-09-26 18:03:59,ups,Evans-Osborne,9719e073-e8b8-4dae-8a91-9aa9ef59eb77,2024-10-12,2024-11-06
91440eed-987c-4900-aacf-6ee922055af0,bc2d67a3-39c9-440a-98dd-a2e20fe405d2,2024-09-17 09:41:07,fedex,Wright PLC,93ac4b06-e1d5-486c-b965-37c05232298f,2024-10-30,2024-10-14
3059e4ef-62e6-4918-bd45-533c9942d039,6ace5122-a004-465c-a6c9-fc2f14743258,2024-09-20 14:46:53,fedex,Washington-Perez,71dc4b4a-483f-45ba-abc8-e30697b353a4,2024-10-29,2024-11-03
ffae4353-6e18-40e3-8cc8-8116d889031d,80c95fd9-e585-42a0-8c27-96ce4ecc791b,2024-09-26 02:43:02,in-store pickup,Smith-Ramirez,5970f611-e462-44f7-b750-76255377c061,2024-10-28,2024-10-19
32bfd835-6b39-4f7c-84e2-d2e41d198169,e63fbc21-0211-45e2-9875-67e5e073bf0b,2024-09-24 18:06:08,in-store pickup,Sanchez Inc,dfeaf2e9-5639-441c-88e1-ed0c564dcd02,2024-11-07,2024-10-29
74a33cb0-7512-465d-9e28-1556add5c21c,b4c8791e-356d-4783-8033-5f91db73f4da,2024-09-24 07:10:00,usps,Frye LLC,1391e0f5-fae8-4e35-9602-60bf10841629,2024-10-10,2024-10-22
a67ab5d4-b78b-4b78-a3cc-807535b4608a,a0b0a4ae-534b-4661-8a3d-19a5eef102ef,2024-10-06 12:30:17,in-store pickup,Evans and Sons,006a8424-461a-4628-a1e8-50bef0e07aa0,2024-10-31,2024-11-06
8c159789-4f17-4c20-a930-df51a1387e03,0a56b0ac-e83e-40f9-b21a-913f4bbdd84f,2024-09-13 09:31:04,in-store pickup,Wells Inc,381b530d-dadb-4471-94e7-ec49458f4d3d,2024-10-16,2024-10-24
ad3a741d-110a-4d5d-8ec3-531f41846b0a,42f370da-1a06-4d62-8d9e-28e38f0b3deb,2024-09-17 09:47:43,fedex,Price-Mccoy,e4d44079-31e1-4dd1-96b4-0c7d0283124c,2024-10-27,2024-11-02
487d1bbb-88ad-4ec7-a703-b99a30861304,64f39827-6f6f-4434-83cc-3ca6737ef000,2024-10-04 12:18:37,ups,Graves-Daniels,0f5869b1-c9b0-4233-8298-e72d98ada769,2024-10-17,2024-10-16
c34699de-7b6b-4a20-b2e2-64c1a70e92b7,2d728768-5c0f-46bc-86be-934d59f8068d,2024-09-21 19:13:58,fedex,"Cummings, Moore and Ortega",561221c0-c7de-4994-8385-5ab0e1d59c5e,2024-10-25,2024-11-03
a0fb25ad-cfc8-435d-b43d-2f8926893e4a,f27d3bea-77a1-47e2-a422-c98ed2de963a,2024-10-06 03:14:05,ship to home,"Evans, Calhoun and Blair",0466472c-9224-4948-906d-1918876619be,2024-10-22,2024-10-19
c12e4e17-121e-4449-bd91-befa796f2190,62c04ae2-d55b-4e3d-a20a-e1c52bc5f508,2024-09-19 06:52:45,in-store pickup,"Phillips, Russo and Grant",c5568723-09a5-4e96-af9c-644bcc402daf,2024-11-04,2024-10-15
ab3c8821-5131-41ad-9f92-9f0061a903b8,da29c41a-3aa5-4906-99ed-e5ed301bdcdd,2024-09-30 10:31:52,fedex,Saunders-Kelly,ce0ba05d-4534-492d-a459-1f6a08cd1611,2024-10-14,2024-11-01
abeb1351-15b0-4d58-a30e-5be3334fcc07,7f297610-8f68-42fc-a430-3cdb03aeba73,2024-10-03 10:12:58,in-store pickup,Howard-Perry,cf02cb91-2ff8-4303-8243-70b6fb984613,2024-11-02,2024-10-14
f2670f30-0676-480a-be2c-1c7d6711a61b,e5a3a9d5-6b41-4af6-b768-1aa315c029b2,2024-09-19 08:03:40,in-store pickup,Blair-Horton,d7293105-09ab-467d-8ebe-1908bf64d62b,2024-11-03,2024-10-26
3536afa5-07a7-4060-9f6c-19811d068804,3f82d5d9-16d9-402d-b961-94e9d338bc7d,2024-09-18 05:27:26,ship to home,Rogers-Riley,93292b91-5c7b-40fb-99d1-507a5d527138,2024-10-11,2024-11-06
b6265d0e-f2a3-4ba0-a7ad-4bbf1f59a6bf,d8ea0cf5-137c-4c6b-a572-7aac666d43d8,2024-09-26 23:17:12,usps,Hernandez and Sons,c551dab1-fb72-4141-a5aa-0034426470f0,2024-10-22,2024-10-27
ba922616-1b75-4e40-a2fa-4896cfb50539,28a74545-725d-4af5-9448-2524e98af5b0,2024-10-06 00:39:57,fedex,"Salinas, Thompson and Miller",a18208ab-4e94-4ce7-939f-54ad28e526fe,2024-10-22,2024-11-02
e1ac1fe9-3ced-4aba-8493-2e465a86edbf,be866b64-8389-4bf2-b8a5-7073fce3b2c3,2024-09-15 02:08:10,ship to home,Williams-Bradley,0ee841d9-30b0-45b4-a0e7-f8439d2ff4fd,2024-10-20,2024-10-23
94d18a9d-1a08-4058-8e90-6cb3d3da6de4,63e33402-be04-4976-9e3a-8c456ccbd876,2024-09-29 01:40:24,ship to home,"Duffy, Hendrix and Bright",d125435b-1cda-455e-9988-5f1bc6f54ef8,2024-10-18,2024-10-19
4db12e80-477e-4bd1-ab2a-6fafd57bec5d,98975345-490f-44e1-b3ac-0795112281e9,2024-10-04 08:05:45,ups,Peterson-Garcia,107fb263-9d92-415d-988d-62ae47db05a0,2024-11-02,2024-10-23
fdd56cc8-8762-400f-937c-78910b3f5d55,c3fe1ee7-3034-4c65-8024-f8257deb481f,2024-09-14 23:48:52,ship to home,"Moreno, Curtis and Scott",9501898e-d496-4d64-a569-999f83135962,2024-10-11,2024-10-31
bf166095-0c2d-4233-9cbd-0325d3cedda1,8aaf8c78-d0a3-4be9-b56b-cc3a0f6d58b5,2024-09-25 20:01:27,ups,Thompson-Mosley,effceafc-273c-41b6-868a-5b1fd882ef5c,2024-10-14,2024-11-08
1cb479e4-9cb4-4f8a-8f6e-95db7385f16c,68538827-2d80-48c7-96ca-ab90ee5ae304,2024-10-09 01:35:34,in-store pickup,Sanchez-Ortiz,12c7a895-5f45-4d00-adff-b1a0fb594aa3,2024-10-15,2024-10-20
ed8ceb85-8316-4c82-b39e-4570ff0fdee2,efcf35cb-5a41-4330-b229-9b2ee4788bcd,2024-09-30 17:07:38,usps,"House, Simpson and Allen",28e26dec-a77c-49fe-bb46-8f837cd91a4e,2024-10-31,2024-11-07
b7a4ff74-cf1f-4d64-95b8-87953b959908,5df07551-4ddb-4f6f-aca4-2a15ed73cdae,2024-09-14 09:21:21,in-store pickup,Mathews PLC,ccbe23fc-8850-4a85-b792-f00cc9a0b07b,2024-10-23,2024-10-29
ab16f425-eb33-47ec-bbf2-c0edb7ab132d,bd07160c-d7cf-4091-8902-c60cf1fb6a9a,2024-09-27 01:51:15,ups,Sloan and Sons,d6543a8b-5650-4c2e-a335-d89a9885062f,2024-10-29,2024-11-04
b2294382-3111-42d2-be5f-fe07cc7c07c8,dad917b3-978d-41d0-8d5f-30dc47614e92,2024-09-26 11:46:16,in-store pickup,Mckee-Lewis,5bd72f80-1a1c-4ed2-8f9c-9dc647906881,2024-10-10,2024-11-06
213fb93c-b19a-4a4f-8d31-30b2ca8106ea,a7ae7e46-9367-4403-a16b-3b11baefec04,2024-10-09 03:00:22,usps,Garcia Ltd,304b223d-6177-4b3d-bc28-4cdca8767939,2024-10-15,2024-10-28
2f637936-434e-40d2-8ad5-1f7f5a7a3831,86492159-17c5-4d1d-9816-5d9e3d51f53c,2024-10-06 12:55:15,in-store pickup,"Stewart, Graham and Johnson",0100c8e4-20bc-461f-98db-6408fffcca30,2024-10-27,2024-10-23
7fdf77ad-31f9-4caf-91ca-257298f2db91,b71ada29-1833-4c54-bb72-98b12de7dc59,2024-10-07 09:10:33,in-store pickup,Hill-Johnson,7ec192a6-6cf4-415f-8ef7-ac55f3d7431e,2024-10-18,2024-10-30
5ba36e6e-5696-4a46-9ed0-9f3af838843c,8489028a-8fd5-4c9f-b8fd-f2f79fba799c,2024-09-26 16:01:46,usps,Blake-Green,0b43b9fb-8360-472b-85e9-4c4e2852a0db,2024-10-13,2024-10-19
5a4b3fd1-c51f-4104-8336-5d48959efd2b,1384440e-de13-44d6-9191-720ed4012b60,2024-09-15 20:05:51,ups,"Wilson, Reid and Campos",229bd3b1-7cf8-4352-bb1b-d911e25a4687,2024-10-12,2024-10-10
a6c699ec-ffd8-45ba-b121-84e8468fedf6,0c609083-ffe6-4fda-a3fa-e964a37349b7,2024-09-14 21:02:54,in-store pickup,Yang-Tran,b266d5bf-0092-46e9-9ae9-b4ecf6738d9d,2024-10-30,2024-10-12
43658dfb-7931-407b-bf05-57080a258553,9e632b53-df94-484a-aa42-f5a32b7196df,2024-09-22 01:21:26,ship to home,"Barton, Green and Kirk",7daeea2f-baa9-4df7-9642-0265fc6686e5,2024-10-20,2024-10-31
1ffcc307-462c-43d4-8a68-76a19188225f,92258911-a8c7-42b0-97d8-8bdb7bbc9c78,2024-09-13 23:13:13,usps,Johnson Ltd,b6ff1982-eafa-4665-9f33-3998b7583260,2024-10-30,2024-11-04
bb87150d-707e-4ec6-85eb-eacaa2413b31,2bbd19b7-62b5-4955-8a97-51b0096cd59d,2024-09-29 04:38:13,ship to home,Reyes and Sons,748e8df4-b175-4bee-bb3f-da4b5e53803d,2024-10-12,2024-10-22
9b89dfac-36db-448e-8a3c-41c67327f312,00ddf14f-0c0a-448d-b897-becd6affb173,2024-09-12 00:42:04,fedex,Harris-Davis,7c344ead-fdb7-4022-bc17-cdaa59c80621,2024-10-14,2024-10-13
f696c239-3851-4a00-a5ad-b0f25a6551a6,97f67a38-4ae0-4395-b55c-e83f5d909f58,2024-10-08 04:54:17,fedex,Patel-Maddox,ac142d29-5bf6-4e9b-992c-de95f54a74d0,2024-11-03,2024-10-16
5914c822-83d5-4dcb-bb61-b9f0a0f65e65,4fba6120-7c63-4aa4-8254-fff398447140,2024-09-30 18:31:30,in-store pickup,Hunter and Sons,486f0245-4f38-42f2-a7f3-4e574847c749,2024-10-10,2024-10-11
43689bbf-bf22-495f-96d0-e2caf764d1d5,91f7ebff-18d4-4bd5-a414-6f782b30b3a1,2024-10-04 02:09:18,ups,Green and Sons,1511e4f3-c4b2-4721-92fa-4af93a3c5a03,2024-10-30,2024-10-21
a9968d59-d285-40ca-9e4d-d1d1ecf4f1e7,0e72dee0-a4ff-44fd-a7d7-2b997c52e82a,2024-09-23 22:08:04,usps,Meyer-Ryan,bdd948b6-ab0c-4065-94dc-5b44bdac019a,2024-10-20,2024-10-15
32ff899e-acb5-4c23-8f1d-384c15ad5a19,51422942-555a-4265-8ac6-f53de8fcbeec,2024-09-27 10:47:50,ship to home,Wright-Cruz,375abd72-45ab-4787-9469-e2a24ae1a150,2024-10-27,2024-11-05
3f1c2e15-18fc-472a-8f3a-45d15f4d2a1e,58a8691b-07c6-4fde-8e2b-d284f76d580c,2024-09-15 22:56:15,usps,Malone-Michael,6d024efc-cd53-489f-af62-6d4fcfb548be,2024-10-25,2024-10-16
b7cc1fd9-f2d1-4d0c-8d51-1cb44ea652bf,beb7f4aa-7f67-42ef-9d94-364dec1675af,2024-09-26 10:05:08,in-store pickup,Cook Inc,1c0f7a34-6201-48df-beec-0aa08441d761,2024-10-29,2024-11-03
3c082fa5-def9-46dc-a5a9-c8af4325282e,d12c11a7-e26c-49d1-9276-91e2b3705bcc,2024-10-01 01:14:21,fedex,Moss-Cabrera,af88b34d-7c56-4bcb-8350-904befc2d5ef,2024-10-11,2024-11-08
2b89a69e-4167-4e55-a747-18f1e3fd4a52,f6634ae1-0140-4108-be13-9d6b8d5f67ed,2024-10-09 03:18:34,ship to home,"Cain, Tran and Hernandez",5332cfa6-f2ef-47ae-aa2e-93521bab02f9,2024-10-12,2024-11-08
22acb023-00fb-4095-92f2-e56851414fa3,b1686fce-4695-48fe-9d5f-e201390e6eab,2024-09-13 23:50:58,ship to home,"Bush, Wilkinson and Ramos",a676d98c-e9d6-4548-a6f2-e8f1595d31c6,2024-10-18,2024-10-20
7715b140-7d7e-4398-a7cd-fd888849e13d,e6c477e7-c095-44a2-8875-8b414cf05794,2024-09-20 21:19:23,fedex,Evans Ltd,0c2f974d-66ec-48f1-83f8-c6abd80dc8fc,2024-10-27,2024-11-08
ba696aeb-e84f-4678-97ba-b0b02040e7e6,f07608b2-865b-44f7-9841-bda57e44eb97,2024-10-01 15:48:00,usps,"Mills, Irwin and Phillips",220252d5-920e-4602-b34e-ca0e6189f4ce,2024-10-11,2024-11-03
8b60cfee-b833-46e5-b06c-4a2172c7f84d,0f7d0dd5-f1be-4574-b499-10ec0190f4a6,2024-10-05 17:25:14,usps,Morris-Bell,2d912336-716d-4528-83fc-5a45cc3fc038,2024-10-16,2024-10-21
6e271c73-f057-469c-b498-40b2755c4c8a,d5563384-0dee-4988-b163-2de48d2c8f60,2024-10-07 20:14:51,usps,Rios-Nichols,56ab4178-1692-42a2-905d-81c83f8f643c,2024-11-08,2024-11-08
7d0836d9-164a-42a0-9ff9-7aa7b9466d62,ce1b29a2-c984-4a20-96e3-dfc811df5c4c,2024-10-03 08:20:49,ship to home,"Gonzales, Haney and Walker",19272866-e907-42d0-815a-2070e58bc083,2024-10-18,2024-11-05
89a06f76-2bb3-4970-b433-6dcc96e1c2b6,3862cf12-5634-49e5-a6e4-2fac156407c6,2024-09-24 11:35:23,usps,Stout and Sons,493b42be-1d4a-45ec-8575-994d9f0a3539,2024-11-04,2024-10-19
c784d338-f916-4902-9dde-d96bd7df40dd,9f6b5b0d-54d2-4143-879b-763e2fa4502e,2024-10-06 05:11:37,usps,"Smith, Hill and Baker",ecdb41cb-5d7e-46d2-8d92-60a85b00aaec,2024-10-21,2024-11-03
4569460e-7356-43c2-a9a2-7473bb01c422,ebb32b25-67a7-40c0-9f28-2079b8daf63d,2024-09-27 20:12:57,ups,"Hamilton, Jones and Hutchinson",6e5779f5-59c5-4acb-8756-ad4f14d513e3,2024-10-24,2024-10-14
ec530786-7cc7-45cc-b1d9-24951731fd62,d341b5c1-05df-4da1-b217-eae395141be8,2024-10-03 18:24:52,usps,Clark-Weaver,a16fd736-7a10-4def-b217-4ca2f93528f4,2024-11-04,2024-10-12
b7f42699-8140-406e-a0ac-6d2e7c9205db,c3f9daf0-548b-40a6-bf32-e25ae223b89d,2024-09-18 10:42:23,in-store pickup,Lee-Shelton,83c7a22d-8a36-44bf-8bf9-dbd6151bc82a,2024-10-11,2024-11-01
5fece33b-cecc-48b3-a527-0a67d4dc9f9a,6c058a5a-53b4-4a7b-aa8d-76a336f722a6,2024-09-25 10:36:40,fedex,"Rodriguez, Olson and Bryant",d2482795-bb03-45df-b640-9a6c038d2dd4,2024-11-08,2024-10-28
b3293b58-1f94-479f-8cf0-c04788727748,76f01ac0-3ddd-4115-9c32-1d3f82f7a4fd,2024-09-24 08:53:31,ship to home,"Cobb, Jackson and Herman",a94cb019-0116-498e-afff-be01649f8e28,2024-10-18,2024-10-26
98a8bc7b-8d38-4fd5-b4f8-1f772f071331,0e03d7dc-d38e-4a54-bacd-284cdd3260d5,2024-09-17 17:29:59,usps,"Crawford, Gibson and Forbes",5b205784-147c-4873-a2cf-1cddc1ed3ce1,2024-10-10,2024-10-15
6e25c16d-f31d-460a-87ca-c9924a05eb4d,671950a5-dac2-4421-b61a-bc7a15b96076,2024-10-04 17:28:10,ups,"Marshall, Webster and Roberts",118559d9-2d9a-432a-a287-6388d7fdc158,2024-11-07,2024-10-22
5b851e97-b15c-4252-af00-4557ecb81a0b,ff480d5e-ad71-477b-a3c6-03486be2e146,2024-09-27 13:22:38,usps,"Cantrell, Scott and Mays",f353ab14-c513-494c-bc44-73b0c305f262,2024-10-28,2024-10-12
9ce0e7b6-68cd-4523-a7db-b0ef7f84969f,d2a10bdb-4638-4b9f-8417-e6d94e3366af,2024-10-04 07:19:01,usps,Bailey-Kirby,2a60e1fb-a403-4471-b619-fe8fb5429945,2024-10-31,2024-11-07
38b1805a-7463-4835-8aae-9e913d098b3b,dc6acdd2-a086-40f1-a764-613d488d8535,2024-09-12 21:07:33,fedex,Wilson LLC,eff0c8b5-7091-4a85-996b-295c3e93c959,2024-10-24,2024-11-03
56eec80a-1035-4ab0-91fb-00984ba28547,94cda6d1-a4cf-46cf-bb05-4cd5743b1649,2024-10-05 06:41:41,usps,"Johnson, Heath and Mercado",74afb354-7bff-4e4b-831e-9120ffa5496e,2024-10-30,2024-10-17
ba7afdce-0578-4c8c-876a-8d46ac671e7c,b1988257-417d-42fd-b9c5-a6170671a620,2024-10-02 19:48:03,usps,"Smith, Ray and Allen",47ddef47-db8c-43d7-87c5-c2eb47fda8cf,2024-10-21,2024-10-31
99d2d2d6-4330-4f5e-abab-0981615939cf,13ffc041-39ec-46a0-85f1-84fa9046e787,2024-09-15 09:31:53,usps,Mitchell-Mitchell,c800ab13-0141-4f2a-9f07-18cccd62ca61,2024-10-19,2024-10-22
ca7e1704-7758-4614-8c13-f5bfcec57b0f,65190369-531d-4a9f-b2d2-d63cb42556f1,2024-09-18 12:15:47,fedex,"Krueger, Lewis and Bowman",703a5ee1-442d-4fb6-a141-3fdd0a814e48,2024-10-24,2024-10-25
56f6ec8e-ac07-4301-96e9-15fa2a1c5450,16656644-32ce-4c20-b66c-8a57cfa0f5c3,2024-09-21 01:22:56,fedex,"Johnson, Hicks and Turner",93b86c48-c99c-4c2d-9231-a0e682d66b2b,2024-10-10,2024-10-25
3e0e9bdf-1a81-41ef-adda-153942ba3eb9,c9c9e9b9-399d-46e0-8cbb-4fdb2fbd30c1,2024-09-20 10:05:10,ups,"Thompson, Garcia and Adkins",e2a4c8c8-683a-4284-b6d3-0e17650c3e16,2024-10-20,2024-11-06
f93b6d58-dfe8-42fe-99a5-6e7c9abcec52,5d19f762-f42d-4640-9b50-184d5cd8493a,2024-09-12 01:08:27,fedex,"Johnson, Snow and Lyons",ff526f41-a3fd-4ab0-8929-8f67ddb870da,2024-10-24,2024-10-16
02b8587c-98e5-46c0-91f6-f6f2c823de42,d7659fd8-edea-4337-9bee-4d4d7aae6711,2024-10-07 02:20:24,ship to home,Waters Ltd,b560f544-a7a5-4b32-bf95-e53b5b22ac26,2024-10-19,2024-10-18
d5276de7-0393-4794-9f97-9ffb8061dda2,15e9096b-8530-4984-88a2-fe5e52cd9c3e,2024-09-13 12:26:27,in-store pickup,Hebert LLC,59163181-6bc2-43a7-9d11-5d6c37e54f22,2024-10-15,2024-11-01
be62745d-015c-47be-b3c5-dbc444bfcee0,034ad4d5-1e6a-48e3-b6ff-16609cd81846,2024-09-26 15:16:49,ship to home,Murphy PLC,a8dc4a92-1f0b-4f28-8a9e-6d5fa20a07d8,2024-10-21,2024-10-27
8a39fe8e-e3a0-4b3d-a3cf-22d1f883508b,6f277bde-59fc-4b6d-a315-07f7f48cd207,2024-10-05 16:37:28,ups,Williams-Stafford,8bf8d08f-ee68-4305-b28a-de57169efc0c,2024-10-12,2024-10-30
8fcb73e0-096e-4dd6-8b32-3463c2fc8fbd,0777d8d3-a1ba-4280-972b-90178906aa41,2024-10-02 21:53:44,ship to home,White LLC,d2a05c05-c5ef-4f3e-a00e-30b4991235ee,2024-10-23,2024-10-21
56f543d6-918b-4b4d-8616-1dda0e85e2e0,ba8bb0f9-9e8c-4084-ba48-2741575a16aa,2024-10-01 05:42:21,usps,Miller-Garza,7c06c8c1-0d98-49a3-92e4-024246637cb9,2024-10-27,2024-10-24
909ce187-3507-40e5-8450-a916fb677206,37379537-b3fd-4dd1-8f15-d23e11f24e85,2024-10-02 16:17:16,fedex,Webster Group,9694fc37-3f7b-4733-98aa-cd39c07f3c9a,2024-10-24,2024-11-05
5af088a7-4626-4d3b-b363-fa7d5b299307,7b3b0645-ee81-4e11-b462-a511060bba2e,2024-09-28 22:40:49,ups,Solis Group,1ad2c0fb-e33d-48ed-bc88-9526fd413d37,2024-11-08,2024-10-25
9de747d7-05ec-47a3-be28-3308cf029940,0300992f-b531-4f39-a8f9-ba6c30c3d2af,2024-10-09 05:59:49,usps,Jacobson-Meyer,0c068245-0010-4d35-857f-06bccceab44b,2024-10-29,2024-10-15
37da8869-5b59-4019-9779-f1c1c7072dce,9b2bf18b-e594-44b8-99ae-b675f9f5c2e8,2024-09-29 01:24:47,in-store pickup,Lucero-Bush,24e9f122-bb6f-4b01-8216-93610362525d,2024-10-20,2024-11-03
8c95a036-f518-46a0-a8db-55bfa76ccfcf,9156b68a-0b4e-4909-88aa-c8b49152df46,2024-10-05 06:20:02,in-store pickup,"Harrison, Scott and Mcintosh",7ab3524c-ff8a-49bd-85b8-c8d2a8e973cf,2024-10-22,2024-10-26
c9039cb2-4e7c-4a83-a235-9e7b1e4701cd,530ac1b3-4156-421c-a208-5cdb473a8032,2024-09-23 07:24:13,ups,Martinez-Ball,71440f1b-da6b-4966-89b5-63f3af33aa47,2024-11-07,2024-10-23
e6c09e1e-f750-401d-8ab8-fe0d4548fe03,b0ac8215-9edf-499a-ae50-c8af76b67b7d,2024-09-16 02:51:58,fedex,Lopez and Sons,a58e4f7a-149d-4eb6-9b2a-7a3112f5f5a1,2024-10-14,2024-11-03
22e87d15-bd4c-4c7b-ae5b-e8d0aece4c17,63117536-ec2c-4305-a213-e7de91998c9f,2024-09-28 19:03:55,in-store pickup,"Lynch, James and King",a9bcacce-df42-499e-a143-3e156cbd86df,2024-10-20,2024-10-11
05e45c55-7fe5-4b52-aaae-e1bbb2ea6019,1ee5dccb-7e19-451a-8221-3649ae924251,2024-09-17 05:01:03,in-store pickup,Reid-Chan,ae67d277-4a87-4197-ab66-76759672c08e,2024-11-04,2024-10-13
dd833072-8a5b-4d57-a7e2-54be31698844,00d005e3-762d-4459-98b5-e58e226b4999,2024-10-09 01:34:43,fedex,Bailey-Marsh,72d678bc-2fbf-4fbc-b28f-d0b7cb638ec1,2024-10-15,2024-10-18
6443c386-c43a-42f6-a194-d096075008ed,9dcdd982-4c0f-46b1-8015-205cb1f449a8,2024-10-08 03:18:48,usps,Stewart-Lang,b1380060-5bb2-4a95-8d14-cf1fcd2b61c3,2024-10-24,2024-10-19
d6eb4dd5-f333-443d-b3b4-e649b3b76c77,ba2cff98-253b-415d-9ea7-b524d04f1b51,2024-09-22 09:57:43,ship to home,"Chen, King and Jones",b3e42ca8-bf37-4e76-874e-124c157ebf79,2024-10-20,2024-10-29
c5e5f9ed-8f0d-40db-ac1d-c4e155e0afe7,3b58889f-e1e8-447d-a902-853a77ae20e8,2024-09-13 12:39:46,ups,Davis-Cross,afcbed08-a277-4680-8d0d-fdc29e81b303,2024-10-29,2024-10-29
369d1d3d-ead9-4897-a054-424264407e46,cb60156d-6c79-4b96-a4e7-6e64333f8d84,2024-09-19 20:05:11,ups,"Jones, Butler and Peterson",88ad6e1f-eeb1-4075-9911-00fc636c7b90,2024-10-12,2024-11-04
ce257bb9-6cc7-48f8-8178-b03670f8818d,d9932bf5-5276-440c-9747-057fcc0b442a,2024-09-11 22:23:11,in-store pickup,Harris and Sons,452ec486-3930-422b-8ef7-bc5a849c6cf8,2024-11-05,2024-11-07
644e8174-3680-4ccc-854d-613e0f0e009e,f3af2b0f-cc3c-4c74-bbe2-c419e5acd90f,2024-09-18 13:49:38,ups,"Richards, Casey and Campbell",4a39ea44-6663-4551-b5c4-55754e41cf2b,2024-11-03,2024-11-01
980dc338-d10e-41d2-a390-2e12a27969cd,8466ee79-01f6-4af4-b92a-88ae48d6fc17,2024-10-02 08:15:57,usps,Humphrey Group,59f110c4-7a3f-4fe1-8fc0-3fc3b4569eb1,2024-10-27,2024-10-12
f640420c-6627-4b7f-acff-d9c6945f5069,34048061-7307-4f37-bc11-ec2083c6ed59,2024-09-26 09:24:58,ups,Kelley-Wilson,ece90590-6d32-47d8-b002-f5bd2eed0e59,2024-10-18,2024-10-17
58e98a38-ba59-4c2b-a562-c6e72c963227,defba00c-11f8-4be5-b74a-7246cd1234be,2024-10-09 07:17:01,fedex,Miller and Sons,b8aa79cf-46fe-4442-8b6b-e6d18c3d44e7,2024-10-27,2024-11-01
23e4f17a-1a26-4e32-8e22-c98d07ed609a,15dc4650-02af-4770-be6e-e1e72c18f1e3,2024-09-18 23:10:57,ship to home,"Scott, Hunter and Kelly",679f796c-db95-481f-a3de-c258d530ee38,2024-10-31,2024-11-02
